21,94,71,87,1
20,58,84,36,0
25,20,71,54,0
16,46,47,38,0
20,66,88,76,1
17,21,68,43,1
30,62,55,68,1
16,23,70,63,0
12,59,79,34,0
24,57,52,69,0
15,62,80,60,0
35,70,86,75,0
10,56,70,48,0
15,38,68,70,0
39,72,87,58,1
30,22,72,70,0
29,63,60,60,0
34,71,57,70,0
27,76,70,68,1
26,56,47,67,0
29,58,67,36,0
29,73,75,66,1
19,28,43,50,0
22,55,60,67,1
24,62,48,54,1
23,93,51,86,1
36,85,61,68,1
37,73,58,71,1
28,54,48,65,0
30,54,83,79,1
27,55,71,56,1
33,98,79,62,1
13,22,56,46,0
40,88,53,85,1
23,27,60,45,0
11,30,84,34,0
15,50,49,48,0
15,54,75,42,0
22,71,49,70,1
19,70,87,37,0
19,59,57,34,0
40,81,82,51,1
29,37,57,49,0
36,95,84,65,0
30,63,77,52,0
21,82,89,56,1
18,70,57,46,0
19,52,48,60,0
15,55,56,51,1
32,58,61,85,0
21,55,71,34,0
29,92,64,58,1
18,62,58,45,0
29,96,43,56,1
28,33,82,61,0
28,43,69,39,1
35,90,78,77,0
20,87,66,50,1
22,89,40,62,1
38,86,76,59,1
26,61,84,37,0
31,86,65,53,1
16,38,44,38,1
19,30,69,32,0
30,73,60,76,0
25,25,71,54,0
21,41,55,32,1
29,63,87,79,1
24,39,46,31,0
10,28,88,63,0
20,53,65,71,1
18,44,67,69,0
25,86,56,64,1
33,61,58,51,1
34,63,77,88,0
12,47,67,37,0
14,58,40,63,1
27,41,62,49,0
21,70,71,54,1
23,97,50,80,1
14,49,54,66,1
20,51,82,88,0
26,98,71,58,1
22,52,74,35,0
28,21,40,63,1
17,30,54,52,0
30,45,41,34,0
22,78,55,53,1
39,92,59,76,1
30,40,63,47,0
36,100,86,52,1
26,63,65,62,1
38,85,49,86,0
13,36,79,54,1
29,88,43,71,1
11,55,81,41,0
26,90,58,70,1
16,45,75,65,0
30,30,67,70,0
15,32,50,61,0
23,40,59,57,0
28,92,62,82,1
14,30,82,64,0
10,67,74,65,0
37,79,59,87,0
20,68,71,52,1
20,42,81,46,0
27,55,53,81,1
32,66,83,69,1
34,50,58,84,1
38,67,45,57,1
30,62,62,57,1
16,28,63,40,0
39,64,53,88,1
21,43,44,67,1
28,41,78,56,0
17,37,70,36,0
28,62,69,84,0
34,57,43,79,0
23,42,57,69,0
23,45,80,37,0
20,86,49,53,0
17,43,48,51,0
38,94,60,80,0
16,70,66,37,0
12,69,59,47,0
29,61,75,81,0
39,56,71,78,1
21,59,59,54,1
33,69,79,90,1
30,34,59,51,0
37,90,43,65,1
32,93,58,64,1
25,82,42,53,1
12,36,73,57,0
17,60,52,30,1
23,57,57,60,1
26,53,76,32,1
14,27,71,50,0
27,43,85,34,0
27,83,74,72,0
20,53,70,57,1
36,66,65,77,0
29,21,43,52,0
24,28,78,52,0
23,73,45,55,1
24,29,63,46,1
23,51,64,56,0
34,86,47,76,1
25,34,49,51,0
22,38,73,35,1
19,70,88,52,1
19,63,44,33,0
37,72,58,56,1
36,61,56,58,0
15,66,79,45,0
26,98,64,76,1
38,63,46,84,0
35,63,84,75,1
40,80,80,60,1
39,79,71,55,0
21,59,42,45,0
22,75,73,61,0
15,61,73,31,0
24,96,58,51,1
21,58,66,33,0
25,77,48,85,1
28,68,66,69,1
17,59,57,64,0
23,65,83,59,1
34,93,82,64,0
16,65,46,40,0
29,65,53,35,0
37,63,41,52,0
20,64,45,82,1
17,44,50,51,0
27,24,72,58,0
19,37,89,43,0
23,61,50,61,1
15,56,46,36,0
21,40,45,38,1
19,21,67,41,1
34,57,72,75,0
23,24,45,41,1
24,91,53,82,0
15,43,61,42,0
32,91,75,65,1
31,64,63,89,0
10,66,63,32,0
24,74,77,72,0
16,65,65,36,0
14,68,50,34,0
32,63,65,64,0
30,25,85,56,0
26,69,62,61,1
24,51,67,90,1
32,38,51,80,0
24,40,75,66,1
13,51,85,44,0
15,61,85,67,1
38,88,80,78,1
39,54,52,51,1
26,61,66,76,1
39,85,81,60,1
23,55,50,66,1
40,96,85,60,1
25,67,63,83,1
26,70,45,32,0
21,24,48,49,0
23,50,63,53,1
29,87,70,67,1
10,65,66,64,1
24,63,79,83,0
37,94,82,84,0
29,52,89,65,1
36,51,85,70,1
11,43,57,56,0
20,52,66,53,1
21,99,61,54,1
28,88,48,86,1
10,59,87,52,0
11,52,66,67,0
21,58,58,60,0
34,69,89,85,1
17,20,76,56,1
29,58,68,74,1
38,70,84,74,1
22,55,56,32,0
33,61,87,70,0
35,52,61,80,1
24,68,43,64,0
30,81,67,51,1
12,67,45,52,0
25,56,42,64,1
35,71,88,61,0
30,73,74,57,1
30,64,74,51,0
13,41,64,52,0
31,66,72,82,1
18,69,54,48,0
21,38,42,63,0
37,95,71,89,0
24,94,73,57,1
25,35,53,61,0
24,46,84,70,0
21,40,41,60,1
14,53,77,42,1
22,67,53,69,0
27,64,66,60,1
38,87,86,53,1
21,41,50,46,0
16,32,72,51,0
28,56,76,63,1
13,46,63,58,1
20,95,55,51,1
38,62,56,59,0
30,51,53,86,1
36,65,43,78,1
21,50,65,88,1
20,54,80,76,1
30,45,49,67,1
31,92,57,78,1
20,59,79,30,0
25,51,79,38,0
23,89,82,85,1
20,60,52,58,0
30,83,52,60,0
25,39,56,47,0
20,94,40,74,1
31,72,45,69,0
35,91,84,63,0
31,81,84,70,1
17,67,49,51,0
27,68,59,66,0
28,60,86,80,0
22,57,80,83,1
32,98,81,57,1
40,80,65,64,0
38,92,47,59,1
31,91,52,61,1
17,44,41,33,1
14,54,61,30,1
34,81,77,54,1
27,26,67,34,0
15,62,83,50,0
24,46,77,67,0
26,44,43,42,0
28,25,76,31,0
20,46,88,38,1
16,39,54,63,0
16,33,51,69,0
29,45,88,53,0
29,74,75,75,1
30,50,52,56,0
22,94,43,55,1
14,40,54,30,1
28,66,88,76,0
31,78,71,61,1
26,44,79,40,0
20,70,82,88,1
30,58,64,35,0
38,100,89,85,1
16,39,75,35,0
36,51,41,58,1
14,57,74,52,1
20,40,42,48,0
17,54,56,47,0
11,53,90,46,0
31,79,74,50,1
14,29,77,65,0
27,44,78,40,0
26,88,63,52,0
30,63,41,61,0
14,37,46,33,0
21,95,45,57,1
11,20,41,68,0
28,51,89,53,1
10,52,71,43,0
22,40,51,43,0
40,96,63,83,1
17,50,46,58,0
36,85,69,57,1
11,69,64,61,0
30,22,44,31,0
14,52,87,63,0
28,89,61,80,1
37,77,89,57,1
29,60,84,79,1
15,27,72,65,0
29,34,45,40,0
21,49,53,35,0
17,25,88,69,0
35,77,70,76,1
12,60,77,62,0
20,94,90,89,0
34,67,89,81,1
32,100,85,57,0
13,21,61,49,0
28,68,88,61,1
18,64,83,55,1
22,64,57,61,1
13,43,84,68,0
28,57,48,52,0
18,41,82,70,0
23,68,74,58,1
32,85,47,90,1
31,52,90,66,1
34,85,79,89,0
33,64,79,59,1
27,59,75,60,1
24,20,49,30,1
35,51,89,87,0
36,75,74,58,1
20,90,56,53,1
14,29,82,61,1
10,25,55,31,0
29,75,59,56,1
13,50,72,40,0
12,26,52,52,1
37,51,71,87,0
23,60,55,67,1
19,38,87,60,0
39,90,50,74,1
33,65,90,59,0
28,26,60,38,1
19,69,69,48,1
25,53,83,56,1
30,47,56,46,1
20,81,42,66,1
22,64,50,70,1
14,43,46,61,0
16,55,57,57,0
14,30,83,62,1
18,26,67,63,1
16,58,58,52,0
33,78,52,77,0
22,43,46,36,0
15,67,54,39,0
30,68,88,51,0
11,55,61,64,0
27,40,47,38,0
22,88,56,61,1
26,93,89,78,1
27,56,50,69,1
30,59,71,58,1
28,55,74,59,0
10,68,64,37,1
23,67,46,62,0
27,37,42,64,1
24,83,51,81,1
23,43,90,70,0
23,60,51,40,0
22,52,40,50,1
35,68,56,73,1
29,93,78,63,1
40,98,90,86,1
25,92,90,66,0
20,63,85,50,1
33,90,48,60,0
14,27,49,50,0
35,55,55,75,1
29,35,69,30,0
11,37,60,38,0
17,31,49,36,0
22,32,59,46,0
37,55,49,78,1
30,46,78,39,1
35,78,52,84,1
22,75,81,86,1
35,58,74,88,1
36,55,77,81,0
23,63,46,38,1
28,81,50,75,1
28,20,44,41,0
18,49,57,44,1
25,44,69,39,0
27,67,81,53,1
33,92,57,58,1
10,68,88,47,0
14,41,50,32,0
29,47,58,39,1
29,91,54,77,1
12,49,79,46,0
20,41,88,55,1
28,75,59,72,1
39,57,52,69,1
26,48,55,66,1
30,30,76,33,0
26,44,44,66,1
36,84,50,55,1
40,97,56,50,1
33,100,74,65,1
32,78,53,68,1
19,51,51,59,0
34,52,49,55,1
17,47,69,67,0
23,36,80,42,0
31,98,65,72,1
24,51,72,80,0
25,34,60,66,0
12,42,65,40,0
26,57,49,73,1
25,56,76,54,1
22,82,75,65,1
31,91,72,56,1
30,60,54,61,0
28,28,86,66,0
23,59,79,86,1
27,57,54,75,0
26,61,71,51,1
11,20,53,41,1
10,65,74,57,1
20,98,48,64,0
20,51,72,59,1
36,97,57,90,1
25,20,48,55,1
22,45,44,49,0
21,30,50,55,0
22,51,82,44,0
32,66,71,51,1
28,72,56,66,1
21,47,46,31,0
13,61,84,61,1
40,82,70,83,0
34,90,90,61,1
27,56,45,56,1
24,49,42,42,0
24,20,42,69,0
19,64,67,60,0
32,92,69,67,1
37,50,90,56,0
24,32,82,62,0
11,50,67,46,1
31,93,43,67,1
16,57,46,49,0
13,23,41,58,1
21,67,42,37,1
13,59,41,65,0
19,65,52,51,0
25,95,77,73,1
18,28,50,50,0
11,68,88,66,1
26,65,55,55,0
39,71,51,54,1
27,24,48,42,0
27,38,77,30,0
17,63,54,55,0
21,88,42,76,1
13,26,65,38,0
31,100,51,74,1
32,92,61,66,1
15,29,40,46,1
21,43,59,53,0
27,66,66,52,0
20,28,42,35,0
25,46,51,35,0
25,64,50,68,1
21,62,43,70,0
15,21,56,44,1
24,98,41,86,1
15,50,86,33,0
19,33,83,64,0
20,99,75,52,1
26,65,75,64,0
27,99,69,57,0
27,40,52,53,0
29,60,84,59,0
25,32,55,64,1
34,52,64,65,1
26,48,83,69,1
27,70,43,60,1
29,84,67,82,0
24,59,87,52,1
38,57,46,57,1
11,44,46,63,1
15,25,55,42,1
22,20,53,52,1
21,95,53,58,0
24,52,58,61,1
33,55,62,89,1
31,73,59,66,1
30,56,42,65,1
32,89,70,69,1
27,39,44,59,1
35,58,88,87,1
26,95,59,74,0
27,62,63,48,0
13,31,90,58,1
15,62,57,55,0
19,27,52,57,0
28,67,88,30,0
22,57,48,49,0
40,98,70,64,1
28,24,83,33,0
35,62,61,55,1
21,62,63,65,1
40,68,73,68,1
37,86,56,77,1
27,57,75,31,0
21,65,86,48,1
12,52,72,36,0
26,96,65,79,1
12,33,88,57,1
26,33,82,62,1
30,21,61,67,1
29,43,73,67,1
18,40,83,38,1
34,96,57,68,1
38,58,86,61,1
32,50,59,57,0
32,98,48,86,1
34,97,87,64,1
36,52,75,58,1
23,40,72,59,1
28,89,79,79,1
29,79,42,66,1
35,68,79,71,1
32,96,60,64,0
10,27,88,45,0
32,51,43,64,1
14,43,86,30,0
28,62,85,64,0
28,85,79,78,0
21,60,71,52,0
32,90,80,68,1
20,71,43,79,1
34,63,85,76,0
26,60,67,59,0
27,95,77,82,0
27,30,85,47,0
15,46,83,59,0
22,52,67,42,0
11,26,49,45,0
21,57,77,83,1
13,34,65,54,1
21,43,66,67,0
23,56,53,54,0
38,92,67,81,1
22,86,78,79,1
30,68,81,82,1
18,42,52,65,0
33,85,77,53,0
15,22,70,51,1
38,90,43,67,1
25,53,45,60,1
35,74,47,53,0
12,42,58,70,0
22,87,63,61,1
18,32,69,69,1
17,33,75,52,0
26,87,59,58,0
11,66,53,67,0
22,74,43,62,1
29,27,69,60,0
26,43,49,47,0
35,69,69,76,1
25,93,41,64,1
21,78,57,90,0
10,31,46,52,0
29,48,67,48,1
10,25,54,60,0
29,53,74,39,0
30,69,90,69,0
28,65,86,59,0
12,52,63,57,0
27,76,49,82,1
30,35,57,33,1
38,55,43,69,1
37,93,69,75,1
21,50,78,41,0
23,26,60,45,0
20,26,87,60,0
15,67,67,46,0
16,28,87,56,0
28,53,53,32,1
12,29,72,67,0
16,43,67,45,0
26,68,54,39,0
26,92,78,63,1
38,87,81,51,1
24,68,74,65,1
23,56,69,32,0
38,58,53,68,1
22,37,52,41,1
22,32,66,31,0
37,86,43,70,0
12,65,82,65,1
35,51,89,61,1
12,49,42,34,0
14,43,77,62,0
16,27,60,42,1
28,81,44,80,1
33,87,65,78,0
14,33,86,38,0
25,69,62,53,0
37,38,65,60,1
11,55,62,53,1
34,89,80,64,1
20,20,57,68,0
32,95,76,69,1
11,22,71,32,1
10,34,52,34,0
24,64,56,62,0
29,42,85,34,0
15,67,46,64,0
23,60,65,30,0
27,27,67,58,1
23,59,60,47,1
32,90,42,88,1
28,61,54,58,1
22,59,86,30,1
20,46,72,44,1
13,45,47,70,0
38,100,59,75,0
38,54,51,79,0
22,52,87,60,1
24,86,57,52,0
12,60,66,34,0
14,69,83,53,0
28,63,82,44,0
26,49,67,70,0
31,98,88,58,1
34,87,84,57,1
10,59,70,68,0
27,96,72,82,1
27,99,62,68,0
23,75,43,86,0
24,79,56,90,0
28,67,87,34,1
28,64,47,69,1
28,83,86,79,1
30,75,76,90,1
16,36,80,60,0
13,50,59,50,0
35,94,60,57,1
28,75,45,61,1
20,82,85,56,0
18,31,89,33,0
21,30,89,50,0
15,35,86,40,0
34,77,73,58,0
34,73,79,55,0
27,30,89,52,1
30,86,59,71,1
40,91,56,65,0
23,27,52,59,0
19,60,56,45,0
15,29,65,42,0
29,66,85,66,1
15,52,63,35,0
36,56,50,60,1
15,26,47,66,0
17,21,45,50,0
10,33,56,30,0
14,30,73,67,0
14,68,68,60,1
15,45,88,45,0
28,68,87,54,1
15,61,86,63,0
14,52,43,59,0
39,81,50,80,1
36,58,74,88,1
10,33,62,37,1
24,64,52,67,0
36,61,79,63,1
22,60,82,54,0
23,49,77,54,0
40,53,44,64,1
14,20,50,46,1
38,97,87,55,1
37,63,69,66,1
26,94,67,50,1
22,22,68,33,0
26,22,89,65,0
28,71,56,79,1
15,50,70,63,0
39,85,43,90,1
33,73,77,86,1
34,90,76,72,1
24,67,42,30,0
25,64,67,84,1
37,77,72,66,0
20,37,47,53,0
10,65,58,70,1
11,49,45,31,1
18,41,76,57,1
24,32,86,65,0
27,71,57,81,1
27,48,84,33,0
23,64,74,80,1
13,23,49,45,0
28,65,53,86,1
22,64,55,88,1
29,52,59,44,0
40,61,42,74,1
21,66,73,65,1
15,37,78,59,0
12,62,49,50,1
14,50,59,69,0
26,74,71,88,0
32,76,58,84,1
32,52,88,80,1
18,55,78,55,1
17,34,49,44,0
22,50,72,57,0
29,52,77,82,1
18,37,47,43,0
20,49,84,30,1
37,91,56,69,1
34,97,88,87,0
17,22,69,45,0
36,83,57,56,0
21,57,41,88,1
22,82,49,62,1
31,55,55,60,1
31,71,59,60,1
15,44,81,42,0
25,61,50,49,0
14,65,53,57,1
26,68,56,51,1
26,83,62,66,0
15,57,70,70,0
34,63,60,86,1
30,66,80,89,1
35,89,79,78,1
39,57,58,62,1
24,56,49,61,0
29,64,57,67,0
14,64,46,30,0
18,62,47,31,0
24,62,70,57,1
19,56,90,63,1
18,62,42,67,0
35,57,46,58,1
17,68,68,40,1
40,91,86,53,0
27,73,83,70,0
22,91,78,70,0
20,51,65,87,1
22,70,88,67,1
30,63,78,48,0
26,62,84,60,0
35,81,68,82,0
31,50,89,54,0
23,65,46,90,1
26,68,88,83,1
21,76,41,66,0
29,72,67,58,1
16,34,68,62,1
35,65,82,82,0
21,32,53,63,0
19,43,76,66,0
11,41,65,37,1
36,98,72,58,1
27,51,89,80,0
22,40,78,50,1
29,55,81,54,0
40,52,63,68,1
10,47,74,65,0
10,53,68,35,0
28,50,50,90,1
10,67,68,31,0
22,85,69,87,1
32,68,73,57,0
12,29,51,39,0
38,65,88,64,1
39,88,72,70,1
12,55,45,47,0
22,56,46,64,0
30,79,65,55,1
10,29,41,47,0
12,38,76,48,0
22,60,75,40,1
34,99,65,68,1
12,35,51,33,0
20,51,65,72,1
22,32,54,48,0
25,96,75,71,1
29,50,46,52,0
40,51,65,51,1
26,85,90,66,1
21,66,63,48,0
34,90,82,79,0
39,80,79,77,0
25,98,55,62,0
12,39,42,40,1
12,32,44,68,0
25,45,74,40,1
23,68,73,33,1
36,55,84,57,1
21,55,71,60,0
11,44,59,58,0
17,55,57,40,0
16,54,80,40,0
19,63,90,55,0
21,33,75,38,0
25,52,77,56,0
22,45,65,59,0
36,94,49,86,1
23,66,88,87,1
32,99,63,54,1
39,99,60,88,0
31,100,48,70,0
13,28,52,44,0
10,26,56,57,0
16,37,82,54,0
14,42,47,70,0
26,60,59,64,1
25,66,41,42,0
37,72,41,50,1
25,61,86,68,0
34,93,72,60,1
16,62,73,64,0
34,81,79,51,1
25,53,82,51,0
21,34,54,57,0
28,28,75,67,1
29,27,68,56,0
11,62,53,36,1
13,50,51,51,0
36,73,50,70,0
25,34,54,62,0
27,40,71,32,1
26,24,47,50,0
25,63,82,69,0
13,66,69,59,0
21,64,81,89,1
14,56,40,54,0
29,64,53,64,0
27,99,53,58,1
26,83,78,54,1
16,41,67,36,0
29,93,71,72,0
32,77,64,88,1
18,20,89,69,0
40,91,47,74,1
29,40,80,46,0
35,96,48,63,0
22,58,61,51,1
16,62,75,70,0
30,60,40,74,1
38,71,65,66,1
28,64,67,30,1
14,37,50,49,0
16,56,57,44,0
30,24,70,50,0
20,68,72,86,1
16,27,82,49,0
21,24,80,50,0
22,36,81,33,0
24,22,53,63,0
25,99,62,70,1
31,90,43,57,0
29,98,59,90,1
17,43,57,60,0
25,56,45,51,1
22,80,42,79,1
34,97,82,59,1
27,58,50,35,0
40,58,47,50,1
12,41,78,63,0
27,69,42,81,1
23,64,53,83,1
12,69,57,54,0
32,62,55,76,1
25,59,52,53,1
33,74,54,66,1
16,63,62,48,0
13,36,77,52,0
23,70,60,55,1
17,34,70,57,1
24,66,45,66,1
18,21,75,32,0
11,42,61,62,0
30,67,47,58,0
23,55,55,33,0
27,84,69,85,1
28,61,61,37,0
13,69,70,42,0
27,81,46,60,0
32,77,56,60,1
27,61,68,70,1
10,24,90,59,0
26,38,55,30,0
22,33,50,59,0
39,90,79,82,1
32,72,46,87,0
13,44,68,64,0
34,57,64,53,0
29,67,65,64,0
11,32,49,40,1
39,63,55,64,0
21,66,40,76,0
37,52,71,78,1
13,50,52,37,0
10,63,66,66,0
30,55,50,41,0
14,48,40,63,0
20,67,59,34,0
13,69,56,38,0
33,76,53,64,1
21,49,46,38,0
28,21,50,35,0
13,51,61,30,0
30,90,76,71,0
20,39,41,63,0
39,62,70,61,1
21,41,62,44,0
27,91,90,79,1
24,42,62,31,1
14,65,85,36,0
25,57,81,64,0
27,59,48,58,0
23,48,53,39,0
34,97,72,63,0
30,21,79,57,1
32,85,53,78,1
37,77,44,57,1
21,28,88,46,0
26,30,45,61,0
12,61,63,63,1
38,51,85,67,0
32,93,90,80,0
20,62,40,51,1
16,45,68,70,1
30,58,74,47,0
12,48,71,68,0
26,95,64,79,1
31,93,64,58,0
14,49,48,47,1
38,72,53,78,0
12,37,64,69,0
19,41,81,43,1
20,83,49,80,1
19,47,86,38,1
22,54,64,80,1
24,87,68,59,1
23,86,71,64,0
33,67,65,52,1
18,20,67,56,0
20,66,73,56,0
29,53,78,88,1
14,47,46,59,1
39,82,82,54,1
30,68,62,64,0
18,53,59,63,0
35,54,73,88,1
23,79,57,55,0
24,32,55,61,0
20,42,50,30,0
25,70,43,44,1
18,39,61,31,1
27,21,44,61,0
38,95,86,62,1
39,60,76,57,1
30,62,59,40,0
30,59,77,35,0
25,74,47,63,1
20,92,74,73,1
35,82,47,69,0
17,70,57,61,1
25,99,87,59,1
26,90,78,63,1
13,32,42,55,1
23,98,87,73,0
37,91,71,56,1
28,83,45,88,1
27,41,47,42,0
27,41,59,30,0
25,36,42,39,0
24,51,88,76,1
13,47,44,35,0
36,56,62,84,1
30,66,60,33,1
20,36,43,66,0
29,63,69,66,1
25,28,78,57,0
23,36,81,51,0
17,33,79,57,0
39,74,82,82,0
28,75,53,60,1
10,58,88,47,1
12,21,70,61,1
32,86,64,55,1
17,25,60,43,0
25,43,68,58,0
11,57,73,69,0
14,68,47,48,1
16,37,55,68,0
22,45,84,57,0
10,36,43,46,1
20,67,64,42,1
17,50,81,64,0
34,71,41,50,1
13,34,88,39,0
12,26,81,54,0
19,65,75,60,1
17,30,81,46,0
26,100,55,69,1
20,89,41,67,0
30,20,49,52,0
11,66,89,33,0
26,20,55,52,0
16,58,66,61,0
28,29,41,47,0
23,22,83,66,0
23,63,50,66,1
22,66,48,50,1
38,70,43,51,1
26,59,82,39,1
27,90,84,65,1
38,59,75,81,1
35,70,47,79,1
25,46,71,42,0
32,72,64,61,0
39,59,81,50,1
16,43,76,59,0
15,25,72,64,1
24,98,62,60,0
33,81,78,70,1
14,22,40,52,0
20,57,68,69,0
34,97,90,87,0
24,78,53,53,0
24,71,54,66,1
37,78,52,77,1
23,93,55,67,1
12,48,68,55,0
28,70,69,32,0
23,65,73,90,1
37,66,67,71,1
29,33,82,67,0
18,39,76,67,0
12,25,88,51,0
26,40,88,33,1
21,25,43,56,0
19,66,42,52,0
14,64,46,45,0
11,69,49,40,0
11,44,61,38,0
11,36,79,36,0
29,72,57,82,1
20,57,89,39,0
10,39,46,36,0
19,66,69,44,0
36,80,52,69,1
36,73,59,72,1
21,39,88,33,0
11,50,72,43,0
35,58,70,51,1
25,52,74,87,1
40,90,42,71,1
21,98,49,90,1
31,99,68,55,1
16,51,42,39,1
34,99,76,58,1
38,61,68,55,1
16,49,71,68,0
30,65,72,46,0
10,28,86,39,1
28,37,68,49,1
29,26,75,34,0
23,31,55,63,0
26,93,87,53,1
39,78,71,81,1
20,29,77,63,1
21,33,41,48,0
40,91,61,84,0
18,66,77,69,0
38,78,85,62,1
11,69,41,61,1
33,93,88,74,0
16,69,40,40,0
32,100,86,78,1
22,65,76,55,0
17,52,81,61,1
24,40,59,45,0
27,46,80,32,0
32,88,67,52,1
22,52,90,77,0
21,53,56,52,0
30,34,60,30,0
23,86,90,55,1
15,39,67,44,0
17,61,62,45,0
40,54,50,69,1
30,100,81,72,1
31,97,43,81,1
21,64,52,60,1
31,67,75,82,1
24,51,86,55,1
20,86,80,89,1
14,67,85,37,0
37,78,40,55,1
21,90,44,66,0
21,62,53,55,0
25,59,82,46,1
30,50,54,50,1
24,95,48,88,1
23,21,90,68,0
29,48,55,54,1
29,81,62,89,1
11,22,57,37,0
16,31,53,44,0
30,75,47,66,1
32,51,74,56,1
24,61,54,58,1
16,47,63,65,0
30,32,67,45,1
22,34,81,54,1
20,28,76,31,0
21,67,40,66,1
37,68,76,75,0
35,99,72,80,0
28,75,40,84,0
39,70,47,90,0
21,30,88,55,0
15,49,40,45,1
22,44,90,39,1
10,27,57,30,0
17,35,64,45,0
16,53,46,60,0
30,30,62,72,0
21,37,54,36,0
21,63,54,36,0
28,68,53,70,1
26,51,63,35,0
36,61,83,74,1
14,27,77,57,0
25,29,44,42,0
36,58,51,62,0
10,37,61,67,1
25,69,84,38,0
23,23,62,30,0
28,52,43,36,0
26,61,81,71,1
16,55,54,70,0
26,68,85,75,0
22,86,90,89,1
24,88,55,86,1
15,40,73,57,1
24,71,77,74,1
24,60,83,51,0
15,25,64,31,0
13,45,53,35,0
23,40,54,49,1
30,23,59,59,0
24,51,80,62,1
39,68,57,82,0
24,89,71,88,0
37,94,72,71,1
20,74,63,61,1
15,69,60,32,1
23,65,54,44,0
31,56,60,76,1
27,60,70,37,1
30,51,81,76,0
25,81,77,61,1
10,34,65,64,1
40,71,48,50,1
29,68,80,37,0
32,56,73,79,1
34,58,61,62,1
38,51,57,60,0
16,42,81,32,0
11,45,43,65,1
21,83,70,58,1
29,50,76,88,1
23,75,79,71,1
28,37,61,70,0
31,65,78,87,1
30,47,66,30,0
12,24,45,61,0
24,62,90,68,0
35,77,53,71,0
17,70,86,53,1
21,90,73,71,1
26,50,65,66,0
32,58,75,71,0
12,64,80,31,0
21,99,78,90,1
27,51,46,64,1
28,83,82,51,1
35,50,90,76,1
39,86,50,79,1
10,54,43,63,1
30,41,77,58,0
10,28,71,33,0
26,34,54,52,1
40,66,53,59,1
22,69,43,76,0
28,49,40,30,0
36,64,61,54,1
38,90,77,80,1
40,68,85,88,1
25,22,51,60,0
38,57,60,62,1
18,47,78,46,0
12,34,62,32,1
11,52,70,69,1
15,24,65,33,1
39,59,86,75,1
20,83,45,90,0
30,78,68,85,1
32,67,82,55,1
27,95,83,75,0
18,57,81,49,0
24,66,63,55,0
24,28,87,41,0
13,34,42,53,0
18,51,51,69,0
22,20,49,44,0
18,65,46,35,0
21,22,43,64,0
31,71,46,89,0
10,54,53,30,0
11,59,76,48,1
21,56,59,65,0
22,52,40,53,1
14,40,47,64,0
19,25,87,51,0
27,66,66,31,0
22,36,60,59,1
28,69,79,79,1
22,93,86,76,0
15,25,90,54,0
14,32,44,64,0
23,61,90,61,1
22,66,67,47,0
37,70,51,56,1
23,77,79,65,1
25,51,54,37,0
31,62,45,68,1
26,75,52,74,1
30,78,90,77,1
12,55,73,65,0
34,77,69,81,1
34,61,62,72,1
19,23,90,36,1
11,25,43,70,0
14,60,55,61,1
18,21,76,44,1
22,48,49,58,0
14,48,69,32,0
26,20,44,68,1
36,74,79,72,0
40,50,88,85,0
32,55,73,74,1
29,42,71,38,0
28,55,64,62,1
40,58,79,80,0
25,50,59,60,1
21,65,86,69,0
22,89,59,74,1
33,80,59,60,0
27,93,80,62,0
16,61,57,30,0
28,65,70,73,1
17,62,51,60,0
25,72,65,83,1
26,24,64,36,0
29,42,57,37,0
33,74,60,72,0
27,58,51,35,0
23,94,53,83,1
13,41,54,50,0
34,99,65,55,1
25,68,55,68,1
24,54,75,56,1
22,35,65,63,1
19,58,43,59,0
30,64,76,84,1
34,86,56,67,1
30,58,84,63,1
33,91,83,84,1
14,65,60,47,0
12,54,51,33,0
29,81,79,53,0
12,27,69,36,1
31,54,62,54,0
24,29,50,66,1
22,36,83,32,0
36,85,44,82,1
36,60,42,68,1
12,41,63,33,1
26,25,41,62,0
12,61,42,54,1
22,22,66,51,0
38,93,48,75,1
18,52,52,53,0
28,27,74,51,0
26,77,79,54,1
28,51,54,53,1
23,60,62,90,1
39,81,76,50,1
37,97,58,77,1
28,30,83,65,0
11,28,45,43,1
23,66,72,49,0
34,100,74,86,0
25,48,81,66,0
13,51,89,37,0
30,30,57,55,0
30,60,51,50,1
15,31,42,49,0
30,22,85,56,0
14,40,84,38,0
30,100,60,57,1
23,20,87,38,0
26,61,61,82,1
27,82,50,56,1
24,48,46,32,0
28,58,47,79,1
40,86,89,60,1
25,75,86,62,1
25,65,41,89,1
36,50,88,88,1
27,41,86,46,0
26,50,45,63,1
30,70,50,87,1
37,81,40,82,1
21,75,82,84,1
25,70,90,41,0
13,63,61,50,0
23,63,65,47,0
30,71,88,89,1
31,53,45,74,1
19,51,64,65,0
22,55,46,53,0
29,49,83,47,0
11,64,84,53,0
33,67,40,84,1
39,89,63,87,0
37,72,75,58,0
27,84,66,70,1
27,62,43,58,1
16,50,73,58,0
15,58,51,33,0
14,68,43,39,0
22,40,52,36,0
24,38,65,70,0
23,69,45,51,0
20,67,78,61,0
11,52,57,53,0
17,65,47,57,0
12,26,65,55,1
28,25,79,42,0
25,54,58,65,0
21,56,84,84,1
24,94,49,89,1
25,53,41,47,0
12,27,64,31,0
28,89,71,67,1
22,52,51,89,1
13,23,67,40,0
22,86,56,77,1
30,91,59,74,0
22,94,49,64,1
40,65,50,59,1
27,74,50,82,1
